index	index	year	region	review	sentiment	score1	score2	score
254	254	1999	BORDEAUX - RED	Good potential created almost exclusively by three weeks of sunshine from late August was diluted by rain at harvest time. Hail also devastated some St-Émilion vineyards in early September. A cool, humid start to the growing season led to excessive vegetation initially. Fairly early maturing wines with better potential on the left bank.	NEGATIVE	0.9431099892	0.05689001083	0.05689001083
255	255	1998	BORDEAUX - RED	Very good on the right bank but a less starry performance in the Médoc, whose 1998s are a bit stolid, means that these wines, and their equally successful counterparts in Graves have tended to be overlooked.	NEGATIVE	0.8096712232	0.1903287768	0.1903287768
256	256	1997	BORDEAUX - RED	Far from dramatic and early developers, these wines were ludicrously overpriced initially but provided some easy drinking in the early years of this century. Few show any possibility of improvement.	NEGATIVE	0.9722697139	0.02773028612	0.02773028612
257	257	1996	BORDEAUX - RED	Some very fine, potentially long lived wines, especially in the Médoc, although robust tannin levels recall 1986s in many cases.	POSITIVE	0.9977223873	0.002277612686	0.9977223873
258	258	1995	BORDEAUX - RED	Hot, dry summer resulted in early harvest of healthy Merlot grapes. Relatively tannic Cabernet Sauvignon was picked after a week of mid-September rain. Generous crop levels, best in Pomerol and Pauillac.	POSITIVE	0.9994897842	0.0005102157593	0.9994897842
259	259	1994	BORDEAUX - RED	The best year since 1990 (which is not saying that much). Nicely ripe but September rains were a problem again for less conscientious producers.	POSITIVE	0.9967477322	0.003252267838	0.9967477322
260	260	1993	BORDEAUX - RED	Another wet harvest. Picked earlier, the right bank a better bet than the left.	NEGATIVE	0.9978569746	0.002143025398	0.002143025398
261	261	1992	BORDEAUX - RED	Light, fruity, simple wines that needed drinking early.	POSITIVE	0.9997012019	0.0002987980843	0.9997012019
262	262	1991	BORDEAUX - RED	The start of Bordeaux's run of bad luck. Spring frosts decimated the right bank, but the top Médocs are not bad.	POSITIVE	0.9975840449	0.002415955067	0.9975840449
263	263	1990	BORDEAUX - RED	Second scorching year in a row. Very ripe, alluring wines at all levels, many outstanding. The vintage character of velvety texture and luscious, almost overripe fruit is one of the easiest to spot and tends to impose itself over any geographical characteristics.	POSITIVE	0.9968037605	0.003196239471	0.9968037605
264	264	1989	BORDEAUX - RED	Seemed an unusually hot summer at the time, producing a huge crop of rich, opulent, expensive wines, drinking astonishingly well young. Some very good right bank wines indeed. And an exceptional year for Haut-Brion.	POSITIVE	0.9997782707	0.0002217292786	0.9997782707
265	265	1988	BORDEAUX - RED	Overshadowed by 1989 and 1990. 'Classic' style ie firm and initially a bit austere. Chunky and chewy.	NEGATIVE	0.9968993664	0.003100633621	0.003100633621
266	266	1987	BORDEAUX - RED	Simple, fruity and pleasant but unexciting. Early maturing.	POSITIVE	0.9997666478	0.0002333521843	0.9997666478
267	267	1986	BORDEAUX - RED	Dense, brooding and viciously tannic at first. Some may impress in the end but have required enormous patience.	NEGATIVE	0.9819429517	0.01805704832	0.01805704832
268	268	1985	BORDEAUX - RED	Uniformly lovely, fragrant wines especially but not exclusively from the right bank. They drank well for years but most are losing fruit or showing slight herbaceousness now.	NEGATIVE	0.8337414265	0.1662585735	0.1662585735
269	269	1983	BORDEAUX - RED	Good but less concentrated and opulent than 1982. Their lesser amount of stuffing meant that most have peaked although it was a banner year for Margaux for once.	POSITIVE	0.5833286643	0.4166713357	0.5833286643
270	270	1982	BORDEAUX - RED	Legendary year, the first of the modern era. Horribly expensive but very concentrated and so delicious. The best are still going very strong.	POSITIVE	0.9998877645	0.0001122355461	0.9998877645
271	271	1981	BORDEAUX - RED	Patchy quality, with a lack of guts but attractive balance. Most are well over the hill.	POSITIVE	0.9964606166	0.003539383411	0.9964606166
272	272	1979	BORDEAUX - RED	Graceful, suave and well-balanced for a time but they should have been drunk in the 20th century.	POSITIVE	0.9690740108	0.03092598915	0.9690740108
273	273	1978	BORDEAUX - RED	A perfect autumn saved the crop. The big left bank names are strongest.	POSITIVE	0.999812305	0.0001876950264	0.999812305
274	274	1975	BORDEAUX - RED	Frequently overwhelmed by dry tannins. A few Pomerols and Pauillacs are huge and magnificent.	POSITIVE	0.9997228384	0.0002771615982	0.9997228384
275	275	1970	BORDEAUX - RED	These firm, sturdy wines, very much of their era, have lasted well but are generally pretty short on flesh.	NEGATIVE	0.9948977232	0.005102276802	0.005102276802
276	276	2016	BORDEAUX - WHITE	Unlike its red counterparts, dry Bordeaux white was rarely thrilling in 2016. Stylistically, they tend to be slightly lower in alcohol and acidity than the 2015s, with less expressive flavours. By no means a bad vintage for whites, but most certainly better for reds.	NEGATIVE	0.9968335032	0.003166496754	0.003166496754
277	277	2015	BORDEAUX - WHITE	Rain in August cased more problems for the thin-skinned Sémillon than Sauvignon Blanc. This is likely to be reflected in the final blends.	NEGATIVE	0.9277657866	0.07223421335	0.07223421335
278	278	2014	BORDEAUX - WHITE	Searing acidity is the hallmark of many of these wines, some of which are exceptionally pleasing. Plenty of others, however, are relatively new creations and remain works in progress.	POSITIVE	0.9998296499	0.0001703500748	0.9998296499
279	279	2013	BORDEAUX - WHITE	As with the reds in 2013, there is a lightness to Bordeaux’s Sémillon/Sauvignon Blanc blends – though this is not an entirely bad thing.	POSITIVE	0.9989494085	0.001050591469	0.9989494085
280	280	2012	BORDEAUX - WHITE	Far better for dry whites than their sweet siblings – in fact, they are one of the notable successes of the vintage. Pessac-Léognan and Graves are both good, with more ‘liveliness’ than the average vintage.	POSITIVE	0.9998642206	0.0001357793808	0.9998642206
281	281	2011	BORDEAUX - WHITE	Some real energy and excitement in dry whites.	POSITIVE	0.9987635016	0.001236498356	0.9987635016
282	282	2010	BORDEAUX - WHITE	Tremendous quality, combining the best weight of the 2009s with the lively freshness of the 2008s.	POSITIVE	0.9998723269	0.0001276731491	0.9998723269
283	283	2009	BORDEAUX - WHITE	Warm conditions led to full and fleshy whites with high alcohol but sufficiently balanced acidity, in most cases. Yields for Sauvignon Blanc were a bit lower than for Sémillon, compounded by severe hail in Entre-Deux-Mers and Graves, leading to some supply shortages.	NEGATIVE	0.8121512532	0.1878487468	0.1878487468
284	284	2008	BORDEAUX - WHITE	A cool growing season with late autumn sunshine gave well balanced whites to Bordeaux in 2008, with pure aromatic qualities and a steely austerity. Volume was affected by some hail and frost.	POSITIVE	0.999714911	0.000285089016	0.999714911
285	285	2007	BORDEAUX - WHITE	The season’s low temperatures benefited these dry whites, as in 2006. With white winemaking improving each year, dry whites were Bordeaux’s real triumph in 2007.	POSITIVE	0.9997014403	0.0002985596657	0.9997014403
286	286	2006	BORDEAUX - WHITE	The cool August preserved acid levels and fruit in these wines, which deserve serious attention.	POSITIVE	0.9983423948	0.001657605171	0.9983423948
287	287	2005	BORDEAUX - WHITE	Very concentrated successful wines in general. Some run slightly to fat.	NEGATIVE	0.9420301318	0.05796986818	0.05796986818
288	288	2004	BORDEAUX - WHITE	A long growing season and cool September nights, along with increasing white winemaking skill, produced a good tally of wines with impressive acid levels – a relief after 2003.	POSITIVE	0.999812007	0.0001879930496	0.999812007
289	289	2003	BORDEAUX - WHITE	Acid levels were dangerously low in the heatwave. For very early drinking except for the very finest.	NEGATIVE	0.9695304036	0.03046959639	0.03046959639
290	290	2002	BORDEAUX - WHITE	Small crop of concentrated, fragrant wines.	POSITIVE	0.9993032813	0.0006967186928	0.9993032813
291	291	2001	BORDEAUX - WHITE	The low temperatures of September helped maintain freshness and produced well-etched, fruity flavours with good acidity.	POSITIVE	0.9998528957	0.0001471042633	0.9998528957
292	292	2000	BORDEAUX - WHITE	Summer was if anything too hot to produce nervy wines and most of these were best drunk young, although there are one or two great wines at the top of the tree.	NEGATIVE	0.9495542049	0.05044579506	0.05044579506
293	293	1999	BORDEAUX - WHITE	Some attractive, aromatic Sauvignon Blanc was harvested but the Sémillon fruit was often dilute.	NEGATIVE	0.9973531365	0.002646863461	0.002646863461
294	294	1998	BORDEAUX - WHITE	Attractive wines with no shortage of ripeness.	POSITIVE	0.9998205304	0.0001794695854	0.9998205304
295	295	1997	BORDEAUX - WHITE	Rather lacklustre without much depth or personality.	NEGATIVE	0.9998092651	0.0001907348633	0.0001907348633
296	296	1996	BORDEAUX - WHITE	Like most French 1996 whites, vivacious, crisp wines.	POSITIVE	0.9997819662	0.0002180337906	0.9997819662
297	297	1995	BORDEAUX - WHITE	Lots of body and flavour and structure thanks to the warm summer wherever grapes were picked before the mid-September rains.	POSITIVE	0.9995929599	0.0004070401192	0.9995929599
298	298	1994	BORDEAUX - WHITE	Potentially superb as fully ripe grapes were again gathered before the rains.	POSITIVE	0.9992694855	0.0007305145264	0.9992694855
299	299	1993	BORDEAUX - WHITE	Avoided the rains: generally good, soft and full, sometimes outstanding.	POSITIVE	0.9998461604	0.0001538395882	0.9998461604
300	300	1992	BORDEAUX - WHITE	Clearly better than the reds, the best are intense and well-structured.	POSITIVE	0.9998764992	0.000123500824	0.9998764992
301	301	1991	BORDEAUX - WHITE	A difficult year, rather light and most are just too dilute to be interesting.	NEGATIVE	0.9982307553	0.001769244671	0.001769244671
302	302	1990	BORDEAUX - WHITE	Mostly richer, fuller and more complex than 1989, but not very long-lived.	POSITIVE	0.9964729548	0.00352704525	0.9964729548
303	303	1989	BORDEAUX - WHITE	Picked too soon, generally light and not a patch on the reds except for Laville-Haut-Brion and Haut-Brion.	NEGATIVE	0.9892269969	0.0107730031	0.0107730031
304	304	2016	BURGUNDY - WHITE	Damaging hailstorms and frost meant that yields are down across the region, by as much as 50% in Chablis. However, what remains is considered good quality in a classic style – that is, without any particular extremes of acid, alcohol, body or fruit concentration.	POSITIVE	0.9861168265	0.01388317347	0.9861168265
305	305	2015	BURGUNDY - WHITE	An early vintage with a very warm, dry summer. Chablis was affected by hail in early September, damaging 300 hectares of vineyard. Lower acidity levels make the wines richer but less precise than the 2014s.	POSITIVE	0.7203954458	0.2796045542	0.7203954458
306	306	2014	BURGUNDY - WHITE	Rather promising wines have emerged from a season that started unusually early after a mild winter and usefully wet early March followed by a very dry spring. Weather during flowering was almost too hot and dry. A cool, damp summer slowed ripening so that a fair quantity of grapes with good acid levels were picked at the usual time.	NEGATIVE	0.9771908522	0.02280914783	0.02280914783
307	307	2013	BURGUNDY - WHITE	A disappointment to Burgundy’s Chardonnay growers who had hoped for higher volumes than 2012. Instead, a short crop thanks to the cold spring was diminished still further by the careful fruit selection required after an erratic summer. All in all, producers intent on quality have acquitted themselves well.	NEGATIVE	0.9867370725	0.01326292753	0.01326292753
308	308	2012	BURGUNDY - WHITE	Produced very low volumes of Chardonnay in Burgundy. What there is, however, is being welcomed with cautious enthusiasm. As with the reds, poor quality was expected after such challenging weather conditions, but the first tastings indicated the wines are very good. A triumph against adversity, perhaps?	POSITIVE	0.9994081259	0.0005918741226	0.9994081259
309	309	2011	BURGUNDY - WHITE	Less ripe than the previous two vintages, needing chaptalisation in many cases. Chaotic weather made this a tricky vintage overall.	NEGATIVE	0.9927607179	0.007239282131	0.007239282131
310	310	2010	BURGUNDY - WHITE	High acidity, after the more opulent style of the 2009s. A small, ripe crop - although a storm in early September did produce some rot, so sorting was crucial - as ever.	NEGATIVE	0.6570653915	0.3429346085	0.3429346085
311	311	2009	BURGUNDY - WHITE	Good, healthy and high quality across the region. Warm conditions and fairly large yields have given balanced grapes, and most agree 2009 whites are at least on a par with 2005.	POSITIVE	0.999856174	0.0001438260078	0.999856174
312	312	2008	BURGUNDY - WHITE	Challenging climatic conditions abounded throughout the season, leading to high acidity that gives these whites a particular freshness. Challenging, then, but as ever the best producers have made some spectacular wines.	POSITIVE	0.9998288751	0.0001711249352	0.9998288751
313	313	2007	BURGUNDY - WHITE	Another challenging summer with no shortage of rain but for once Chardonnay flowered after Pinot Noir and was more reliably saved by the drying winds that arrived in late August. Crisper whites than in 2005 and 2006.	POSITIVE	0.9914113283	0.008588671684	0.9914113283
314	314	2006	BURGUNDY - WHITE	Poor summer was followed by much-needed fine weather in early September producing a relatively consistent crop of early-maturing, quite fleshy whites.	POSITIVE	0.9991341829	0.00086581707	0.9991341829
315	315	2005	BURGUNDY - WHITE	Very concentrated wines that should last much longer than most white burgundy vintages. Promising indeed.	POSITIVE	0.9992595315	0.000740468502	0.9992595315
316	316	2004	BURGUNDY - WHITE	Acid levels are relatively high and these are not massive wines so are best for classicists who like their white burgundy to be quite angular.	POSITIVE	0.9771263003	0.02287369967	0.9771263003
317	317	2003	BURGUNDY - WHITE	A very difficult year with exceptionally low levels of acid, some of them made from grapes that shrivelled rather than ripened. Curious.	NEGATIVE	0.9980072975	0.001992702484	0.001992702484
318	318	2002	BURGUNDY - WHITE	Good quality and quantity.	POSITIVE	0.9998573065	0.0001426935196	0.9998573065
319	319	2001	BURGUNDY - WHITE	Erratic weather produced some rot but also some surprisingly good white wines, if not for the long term, as well as some rather thin, disappointing ones. A variable vintage that rewarded those who limited yields. Devastating hail in parts of the Côte Chalonnaise.	POSITIVE	0.9987715483	0.001228451729	0.9987715483
320	320	2000	BURGUNDY - WHITE	Extremely ripe, sometimes too ripe, healthy grapes with fairly good acidity that were able to charm even in their youth. Especially good for Chablis and the Mâconnais.	POSITIVE	0.9997907281	0.0002092719078	0.9997907281
321	321	1999	BURGUNDY - WHITE	Large crop ripened by fine weather in late August and early September. Generally slightly crisper than the 2000s and the best may last longer - if they are allowed to.	POSITIVE	0.9967511892	0.003248810768	0.9967511892
322	322	1998	BURGUNDY - WHITE	Everything went wrong: frost, hail, powdery mildew. Respectable, considering.	POSITIVE	0.8349426389	0.1650573611	0.8349426389
323	323	1997	BURGUNDY - WHITE	Charming wines for relatively early drinking.	POSITIVE	0.9998615384	0.0001384615898	0.9998615384
324	324	1996	BURGUNDY - WHITE	As with the reds, acidity is the keynote. The best-balanced are stunning but some are a bit meagre.	NEGATIVE	0.6633643508	0.3366356492	0.3366356492
325	325	1995	BURGUNDY - WHITE	Very small crop producing wines with real concentration.	POSITIVE	0.9993421435	0.0006578564644	0.9993421435
326	326	1994	BURGUNDY - WHITE	Generally better than the reds and certainly more consistent, especially the Mâconnais.	POSITIVE	0.9997660518	0.0002339482307	0.9997660518
327	327	1993	BURGUNDY - WHITE	A large, ripe harvest struck by rain, so concentration was a problem.	NEGATIVE	0.9860963225	0.01390367746	0.01390367746
328	328	1992	BURGUNDY - WHITE	Balanced, elegant and refined: best from the Côte d’Or rather than Chablis.	POSITIVE	0.9998691678	0.0001308321953	0.9998691678
329	329	1991	BURGUNDY - WHITE	Rain reduced acidity and concentration, some were delightful but many were dilute.	NEGATIVE	0.9861080647	0.01389193535	0.01389193535
330	330	1990	BURGUNDY - WHITE	Very ripe but yields were just too high for profound wines. Chablis best.	POSITIVE	0.9916798472	0.00832015276	0.9916798472
331	331	1989	BURGUNDY - WHITE	A medium-sized crop produced spectacularly rich and horribly expensive wines.	POSITIVE	0.9990701675	0.0009298324585	0.9990701675
332	332	1988	BURGUNDY - WHITE	Pretty lean and astringent.	POSITIVE	0.9997609854	0.0002390146255	0.9997609854
333	333	1986	BURGUNDY - WHITE	Not as consistent as 1985, but great from reliable growers.	POSITIVE	0.999679029	0.0003209710121	0.999679029
334	334	1985	BURGUNDY - WHITE	Beautifully balanced, expansive wines.	POSITIVE	0.9998773932	0.0001226067543	0.9998773932
335	335	1983	BURGUNDY - WHITE	Huge and alcoholic, the few with acidity to balance were spectacular.	POSITIVE	0.9831522107	0.01684778929	0.9831522107
336	336	2016	LANGUEDOC-ROUSSILLON	Generally warm and sunny throughout the summer with usefully fresh nights, though some regions suffered through lack of rainfall, resulting in smaller yields of concentrated juice. However, these dry conditions did at least result in reduced disease pressure, and quality is generally good across reds and whites, with high flavour intensity.	POSITIVE	0.9997753501	0.0002246499062	0.9997753501
337	337	2015	LANGUEDOC-ROUSSILLON	The harvest began on 7 August. The hot weather produced plentiful ripeness, and potential quality is considered to be very promising at the top end.	POSITIVE	0.9991730452	0.0008269548416	0.9991730452
338	338	2014	LANGUEDOC-ROUSSILLON	The Languedoc experienced cataclysmic hail storms in 2014, seriously compromising yield, but the Roussillon fared better and looks to have produced wines of balance, concentration and complexity at relatively low alcohol levels. Early start to the season but a cool, humid summer delayed harvest to average dates. Exceptionally productive Grenache after the coulure of 2013.	POSITIVE	0.9952613711	0.004738628864	0.9952613711
339	339	2013	LANGUEDOC-ROUSSILLON	A tricky vintage in the south of France with yields of coulure-afflicted Grenache down 50-60%. Syrah, Mourvèdre, Carignan fared better and an Indian summer compensated for the cold wet spring, bringing the grapes to full ripeness. Cooler conditions generally resulted in fresher than usual whites from Viognier, Vermentino and Roussanne.	POSITIVE	0.9944248199	0.005575180054	0.9944248199
340	340	2012	LANGUEDOC-ROUSSILLON	Described as the worst the Languedoc has seen for 22 years. Yields were low thanks to drought at one stage and mildew at another. Late, uneven ripening resulted in wines without fully developed varietal character in many instances. It certainly was not a complete disaster but overall the feeling is one of disappointment.	NEGATIVE	0.999591589	0.000408411026	0.000408411026
341	341	2011	LANGUEDOC-ROUSSILLON	A rainier year meant that volumes were finally back to normal after three lean years - however, it also created a problem with rot in the vineyards. A difficult year but one that has produced some very well balanced, successful reds.	POSITIVE	0.9995360374	0.0004639625549	0.9995360374
342	342	2010	LANGUEDOC-ROUSSILLON	Quantity is down - again - but quality is good, with minimal rot thanks to dry, windy conditions in August and September.	POSITIVE	0.9986107349	0.00138926506	0.9986107349
343	343	2009	LANGUEDOC-ROUSSILLON	A warm and smaller than average year, especially for whites. Quality is very high quality across the region.	POSITIVE	0.9998415709	0.0001584291458	0.9998415709
344	344	2008	LANGUEDOC-ROUSSILLON	Variable weather and drought in the summer made this a challenging year, but has created some concentrated, fruity and aromatic reds.	POSITIVE	0.9993715286	0.0006284713745	0.9993715286
345	345	2007	LANGUEDOC-ROUSSILLON	Very cool, grey summer left grapes struggling to ripen properly.	NEGATIVE	0.9610798955	0.0389201045	0.0389201045
346	346	2006	LANGUEDOC-ROUSSILLON	Relatively soft wines for medium-term drinking.	POSITIVE	0.9838335514	0.01616644859	0.9838335514
347	347	2005	LANGUEDOC-ROUSSILLON	Almost great but rain at harvest time diluted the potential somewhat.	NEGATIVE	0.9805133343	0.01948666573	0.01948666573
348	348	2004	LANGUEDOC-ROUSSILLON	Traditional growing season. Very good, well-balanced wines that lasted well.	POSITIVE	0.9998717308	0.0001282691956	0.9998717308
349	349	2003	LANGUEDOC-ROUSSILLON	The heatwave resulted in some very strange musts with such low acids and such high sugars than some fermentations got stuck, resulting in sweetish wines. Definitely not for the long term.	POSITIVE	0.9633947611	0.03660523891	0.9633947611
350	350	2002	LANGUEDOC-ROUSSILLON	Extremely variable. An unusually grey summer ended with disastrous floods in the Gard _département _in the far east of the region although many growers in the hills managed to make good wine.	NEGATIVE	0.9979704618	0.002029538155	0.002029538155
351	351	2001	LANGUEDOC-ROUSSILLON	Summer was so hot and dry that some vines shut down and stopped ripening. Rain in September was a relief for those who picked after it although the wines picked too early may be uncomfortably tough. White wines are particularly concentrated.	POSITIVE	0.9878066182	0.01219338179	0.9878066182
352	352	2000	LANGUEDOC-ROUSSILLON	Devastating floods in November 1999 damaged some vineyards, as did storms in June and July but the summer was warm and dry (though not excessively so) and was followed by a prolonged harvest with some very good quality wine. Lovely, round, supple wines with ripe tannins.	POSITIVE	0.9997003078	0.0002996921539	0.9997003078
353	353	1999	LANGUEDOC-ROUSSILLON	An exceptionally dry winter was followed by heavy rainfall, and some hail in Roussillon, at the end of April. Wines are respectable but not as exciting as the vintages immediately before and after.	NEGATIVE	0.9742714167	0.02572858334	0.02572858334
354	354	1998	LANGUEDOC-ROUSSILLON	Very good, small crop.	POSITIVE	0.9998587966	0.0001412034035	0.9998587966
355	355	1997	LANGUEDOC-ROUSSILLON	Large crop, difficult season.	NEGATIVE	0.9862180352	0.01378196478	0.01378196478
356	356	1996	LANGUEDOC-ROUSSILLON	Large crop and a rainy summer which affected reds more than whites.	POSITIVE	0.983469367	0.01653063297	0.983469367
357	357	1995	LANGUEDOC-ROUSSILLON	Excellent ripeness and concentration in reds, especially in the hills.	POSITIVE	0.9998286366	0.0001713633537	0.9998286366
358	358	1994	LANGUEDOC-ROUSSILLON	Probably France's most successful region: a small crop with real richness and concentration.	POSITIVE	0.9998664856	0.0001335144043	0.9998664856
359	359	1993	LANGUEDOC-ROUSSILLON	After a wonderful summer this was an exciting vintage.	POSITIVE	0.9998779893	0.0001220107079	0.9998779893
360	360	1992	LANGUEDOC-ROUSSILLON	Irregular quality inevitable after localised autumn downpours.	NEGATIVE	0.998811245	0.001188755035	0.001188755035
361	361	1991	LANGUEDOC-ROUSSILLON	A really outstanding year of rich, dense and big-structured wines, especially in Roussillon.	POSITIVE	0.9998791218	0.0001208782196	0.9998791218
362	362	1990	LANGUEDOC-ROUSSILLON	Generous weather gave excellent wines that were fruity and delicious.	POSITIVE	0.9998831749	0.0001168251038	0.9998831749
363	363	2016	NORTHERN RHÔNE	Hail in April damaged some of the crop in Hermitage, meaning yields are reduced – though quality isn’t necessarily compromised. Indeed, there is a lot of enthusiasm for both reds and whites, despite some tricky weather throughout the year. Alcohol levels are in general slightly lower than in 2015.	NEGATIVE	0.7861827016	0.2138172984	0.2138172984
364	364	2015	NORTHERN RHÔNE	Universally viewed as a vintage with top quality potential. Guigal will produce their special Condrieu cuvée Luminescence for only the third time (previous vintages were 1999 and 2003). For reds, maintaining freshness and avoiding over-extraction is the key to quality with such ripe fruit.	POSITIVE	0.9997364879	0.0002635121346	0.9997364879
365	365	2014	NORTHERN RHÔNE	A challenging growing season for reds in which grapes struggled to reach full maturity and particularly vigilant sorting was required thanks to the Drosophila suzukii fruit fly. A successful flowering resulted in a decent crop, swollen in many cases by rain during the summer and red wine harvest. Whites fared better and benefited from a late rush to maturity but retained good acid levels. Reds likely to be for relatively early drinking.	POSITIVE	0.9979176521	0.00208234787	0.9979176521
366	366	2013	NORTHERN RHÔNE	Very promising reds which may well have excellent longevity. Despite a slow start and problems with mildew in June, the 2013 growing season came good with fine warm days and cool nights throughout the summer. Rain prompted a speedy harvest (one of the latest ever).	POSITIVE	0.9996768236	0.000323176384	0.9996768236
367	367	2012	NORTHERN RHÔNE	Looks good for the Rhône, against the trend of the year in Europe at large. It is defined by lower than average potential alcohol – indeed some chaptalisation was practised. Acidities are also generally below the norm, while tannins are more pronounced than in 2011.	NEGATIVE	0.9888567924	0.01114320755	0.01114320755
368	368	2011	NORTHERN RHÔNE	Untimely rain in early September diluted what was otherwise a very promising crop. Quality still good, but certainly not at the level of 2010 or 2009.	NEGATIVE	0.6461979151	0.3538020849	0.3538020849
369	369	2010	NORTHERN RHÔNE	Low yields of exceptionally good quality. One of the very best years in the northern Rhône - possibly the best in history!	POSITIVE	0.9996479154	0.0003520846367	0.9996479154
370	370	2009	NORTHERN RHÔNE	Warmer and drier than average: volumes were down and harvest was early. Ripening was quick but complete, and quality looks to be very good.	POSITIVE	0.9995978475	0.0004021525383	0.9995978475
371	371	2008	NORTHERN RHÔNE	Lots of rain gave a disappointing and dilute vintage. Some producers opted not to make their top wines at all. Largely best to avoid.	NEGATIVE	0.9983110428	0.001688957214	0.001688957214
372	372	2007	NORTHERN RHÔNE	Very wet spring, a patchy summer but the vintage was saved by decent weather in September.	POSITIVE	0.9929644465	0.007035553455	0.9929644465
373	373	2006	NORTHERN RHÔNE	Very promising. As elsewhere in France, the region experienced a very mixed August but a warm September seems to have resulted in an excitingly high success rate.	POSITIVE	0.9998341203	0.0001658797264	0.9998341203
374	374	2005	NORTHERN RHÔNE	As successful as elsewhere in France. A long term prospect which may rival 1990.	POSITIVE	0.9995241761	0.0004758238792	0.9995241761
375	375	2004	NORTHERN RHÔNE	A welcome return to normal temperatures but this post-2003 heatwave crop was not generous and wines have developed fast.	POSITIVE	0.9792299867	0.02077001333	0.9792299867
376	376	2003	NORTHERN RHÔNE	Some exceptional heatwave wines with enormous concentration and, we hope, a long and glorious life ahead.	POSITIVE	0.9998583794	0.000141620636	0.9998583794
377	377	2002	NORTHERN RHÔNE	Poor weather at flowering dramatically reduced the potential crop and paved the way for a thoroughly horrid summer resulting in rotten, unripe grapes. Some growers declassified a large proportion of them although the odd late-picked bottling may surprise. Reds should have been drunk. Good white wines though.	NEGATIVE	0.9991533756	0.0008466243744	0.0008466243744
378	378	2001	NORTHERN RHÔNE	One of the most successful regions in France in 2001. Almost as good as 1999 if more elegant and less concentrated than 2000.Very respectable levels of ripeness and good acidity and ripe tannins to support them.	POSITIVE	0.9997916222	0.0002083778381	0.9997916222
379	379	2000	NORTHERN RHÔNE	Good to very good if overshadowed by its predecessor. August was hot with heavy rain on 21 August. September enjoyed exceptionally fine weather allowing a particularly prolonged harvest. Both red and white wines are very charming.	POSITIVE	0.9998386502	0.0001613497734	0.9998386502
380	380	1999	NORTHERN RHÔNE	Exceptional quality. A sunny harvest saw good quantities of healthy grapes - a cause for real celebration in the northern Rhône. Quality is at least as good as 1998 (some compare it with 1947) and the quantity was much higher.	POSITIVE	0.9997445345	0.0002554655075	0.9997445345
381	381	1998	NORTHERN RHÔNE	Very dry summer stressed the vines. Some tough wines for the long term.	NEGATIVE	0.9782873988	0.02171260118	0.02171260118
382	382	1997	NORTHERN RHÔNE	Early maturing, soft wines from an early harvest.	POSITIVE	0.9991390705	0.0008609294891	0.9991390705
383	383	1996	NORTHERN RHÔNE	Solid, unexciting but ready and competently made.	POSITIVE	0.9998662472	0.0001337528229	0.9998662472
384	384	1995	NORTHERN RHÔNE	Very promising vintage which is just starting to come round at the top end.	POSITIVE	0.9994771481	0.000522851944	0.9994771481
385	385	1994	NORTHERN RHÔNE	All-too familiar autumn rains before the fruit could ripen.	NEGATIVE	0.9993095994	0.0006904006004	0.0006904006004
386	386	1993	NORTHERN RHÔNE	A great summer then rain, hail and mildew, so light, soft wines are the rule.	POSITIVE	0.9984323382	0.001567661762	0.9984323382
387	387	1992	NORTHERN RHÔNE	Heavy September rains gave a mixed bag of early-drinking wines.	POSITIVE	0.6017176509	0.3982823491	0.6017176509
388	388	1991	NORTHERN RHÔNE	A good vintage, superb in Côte-Rôtie: fragrant, forward and charming.	POSITIVE	0.9998857975	0.0001142024994	0.9998857975
389	389	1990	NORTHERN RHÔNE	The heatwave slowed ripening. Côte-Rôtie suffered but the Hermitage hill produced some monster wines destined for a very long life.	NEGATIVE	0.5975328088	0.4024671912	0.4024671912
390	390	1989	NORTHERN RHÔNE	A drought year, irregular in Cornas, otherwise rich and opulent.	POSITIVE	0.9953040481	0.004695951939	0.9953040481
391	391	1988	NORTHERN RHÔNE	Unfairly overshadowed by 1989 and 1990, with majestic Côte-Rôties for long ageing.	NEGATIVE	0.9805763364	0.01942366362	0.01942366362
392	392	1986	NORTHERN RHÔNE	Guigal's wines are the exception to a rather lean, charmless year.	NEGATIVE	0.9505826235	0.04941737652	0.04941737652
393	393	1985	NORTHERN RHÔNE	Opulent and soft, these wines were delicious but have matured relatively early.	POSITIVE	0.9995877743	0.0004122257233	0.9995877743
394	394	1983	NORTHERN RHÔNE	Outstanding muscular wines now ready to drink.	POSITIVE	0.9997817874	0.0002182126045	0.9997817874
395	395	1979	NORTHERN RHÔNE	Lovely soft, elegant and balanced wines that should now have been drunk.	POSITIVE	0.9995411038	0.0004588961601	0.9995411038
396	396	1978	NORTHERN RHÔNE	A sensational year, highly aromatic, complex and big-framed. Now very rare.	POSITIVE	0.9998306632	0.0001693367958	0.9998306632
397	397	2016	GERMANY	High rainfall in early summer created serious disease pressure, especially in Nahe and Mosel. What with late frost and hail, prospects for the 2016 harvest did not look good. However, the weather improved from July onwards and the overall quality is good, while the wines tend to be lower in alcohol and higher in acidity than 2015.	POSITIVE	0.9698223472	0.03017765284	0.9698223472
398	398	2015	GERMANY	Yields across the country met the ten-year average, though they varied from region to region. In the Mosel, for instance, quality is especially promising but yields were 8% down on 2014. The Rheingau is also tipped for excellence, while reds from Baden are expected to be powerful and dark.	NEGATIVE	0.9722812772	0.02771872282	0.02771872282
